cluster_label,anchor_img_path,comparison_img_path,user_input
122,./LC25000/colon_aca/colonca447.jpeg,./LC25000/colon_aca/colonca2710.jpeg,y
122,./LC25000/colon_aca/colonca447.jpeg,./LC25000/colon_aca/colonca3534.jpeg,y
122,./LC25000/colon_aca/colonca447.jpeg,./LC25000/colon_aca/colonca4405.jpeg,y
122,./LC25000/colon_aca/colonca447.jpeg,./LC25000/colon_aca/colonca1992.jpeg,y
122,./LC25000/colon_aca/colonca447.jpeg,./LC25000/colon_aca/colonca4934.jpeg,y
122,./LC25000/colon_aca/colonca447.jpeg,./LC25000/colon_aca/colonca4760.jpeg,y
122,./LC25000/colon_aca/colonca447.jpeg,./LC25000/colon_aca/colonca3533.jpeg,y
122,./LC25000/colon_aca/colonca447.jpeg,./LC25000/colon_aca/colonca2998.jpeg,y
122,./LC25000/colon_aca/colonca447.jpeg,./LC25000/colon_aca/colonca2650.jpeg,y
122,./LC25000/colon_aca/colonca447.jpeg,./LC25000/colon_aca/colonca1700.jpeg,y
122,./LC25000/colon_aca/colonca447.jpeg,./LC25000/colon_aca/colonca1579.jpeg,y
122,./LC25000/colon_aca/colonca447.jpeg,./LC25000/colon_aca/colonca1764.jpeg,y
122,./LC25000/colon_aca/colonca447.jpeg,./LC25000/colon_aca/colonca1939.jpeg,y
123,./LC25000/colon_aca/colonca4451.jpeg,./LC25000/colon_aca/colonca3919.jpeg,y
123,./LC25000/colon_aca/colonca4451.jpeg,./LC25000/colon_aca/colonca4975.jpeg,y
123,./LC25000/colon_aca/colonca4451.jpeg,./LC25000/colon_aca/colonca4973.jpeg,y
123,./LC25000/colon_aca/colonca4451.jpeg,./LC25000/colon_aca/colonca4452.jpeg,y
123,./LC25000/colon_aca/colonca4451.jpeg,./LC25000/colon_aca/colonca733.jpeg,y
123,./LC25000/colon_aca/colonca4451.jpeg,./LC25000/colon_aca/colonca2031.jpeg,y
123,./LC25000/colon_aca/colonca4451.jpeg,./LC25000/colon_aca/colonca2270.jpeg,y
123,./LC25000/colon_aca/colonca4451.jpeg,./LC25000/colon_aca/colonca4677.jpeg,y
123,./LC25000/colon_aca/colonca4451.jpeg,./LC25000/colon_aca/colonca4500.jpeg,y
123,./LC25000/colon_aca/colonca4451.jpeg,./LC25000/colon_aca/colonca1912.jpeg,y
123,./LC25000/colon_aca/colonca4451.jpeg,./LC25000/colon_aca/colonca4974.jpeg,y
123,./LC25000/colon_aca/colonca4451.jpeg,./LC25000/colon_aca/colonca3267.jpeg,y
123,./LC25000/colon_aca/colonca4451.jpeg,./LC25000/colon_aca/colonca4385.jpeg,y
123,./LC25000/colon_aca/colonca4451.jpeg,./LC25000/colon_aca/colonca4618.jpeg,y
123,./LC25000/colon_aca/colonca4451.jpeg,./LC25000/colon_aca/colonca3096.jpeg,y
123,./LC25000/colon_aca/colonca4451.jpeg,./LC25000/colon_aca/colonca4912.jpeg,y
123,./LC25000/colon_aca/colonca4451.jpeg,./LC25000/colon_aca/colonca4269.jpeg,y
123,./LC25000/colon_aca/colonca4451.jpeg,./LC25000/colon_aca/colonca4499.jpeg,y
123,./LC25000/colon_aca/colonca4451.jpeg,./LC25000/colon_aca/colonca315.jpeg,y
123,./LC25000/colon_aca/colonca4451.jpeg,./LC25000/colon_aca/colonca187.jpeg,y
123,./LC25000/colon_aca/colonca4451.jpeg,./LC25000/colon_aca/colonca2860.jpeg,y
123,./LC25000/colon_aca/colonca4451.jpeg,./LC25000/colon_aca/colonca1795.jpeg,y
123,./LC25000/colon_aca/colonca4451.jpeg,./LC25000/colon_aca/colonca4152.jpeg,y
124,./LC25000/colon_aca/colonca4182.jpeg,./LC25000/colon_aca/colonca4183.jpeg,y
124,./LC25000/colon_aca/colonca4182.jpeg,./LC25000/colon_aca/colonca3835.jpeg,y
124,./LC25000/colon_aca/colonca4182.jpeg,./LC25000/colon_aca/colonca1887.jpeg,y
124,./LC25000/colon_aca/colonca4182.jpeg,./LC25000/colon_aca/colonca4841.jpeg,y
124,./LC25000/colon_aca/colonca4182.jpeg,./LC25000/colon_aca/colonca1004.jpeg,y
124,./LC25000/colon_aca/colonca4182.jpeg,./LC25000/colon_aca/colonca3424.jpeg,y
124,./LC25000/colon_aca/colonca4182.jpeg,./LC25000/colon_aca/colonca3425.jpeg,y
124,./LC25000/colon_aca/colonca4182.jpeg,./LC25000/colon_aca/colonca1182.jpeg,y
124,./LC25000/colon_aca/colonca4182.jpeg,./LC25000/colon_aca/colonca2784.jpeg,y
124,./LC25000/colon_aca/colonca4182.jpeg,./LC25000/colon_aca/colonca4840.jpeg,y
124,./LC25000/colon_aca/colonca4182.jpeg,./LC25000/colon_aca/colonca3660.jpeg,y
124,./LC25000/colon_aca/colonca4182.jpeg,./LC25000/colon_aca/colonca3011.jpeg,y
124,./LC25000/colon_aca/colonca4182.jpeg,./LC25000/colon_aca/colonca2180.jpeg,y
124,./LC25000/colon_aca/colonca4182.jpeg,./LC25000/colon_aca/colonca3897.jpeg,y
124,./LC25000/colon_aca/colonca4182.jpeg,./LC25000/colon_aca/colonca227.jpeg,y
124,./LC25000/colon_aca/colonca4182.jpeg,./LC25000/colon_aca/colonca1470.jpeg,y
124,./LC25000/colon_aca/colonca4182.jpeg,./LC25000/colon_aca/colonca4184.jpeg,y
125,./LC25000/colon_aca/colonca583.jpeg,./LC25000/colon_aca/colonca4541.jpeg,y
125,./LC25000/colon_aca/colonca583.jpeg,./LC25000/colon_aca/colonca2301.jpeg,y
125,./LC25000/colon_aca/colonca583.jpeg,./LC25000/colon_aca/colonca4418.jpeg,y
125,./LC25000/colon_aca/colonca583.jpeg,./LC25000/colon_aca/colonca935.jpeg,y
125,./LC25000/colon_aca/colonca583.jpeg,./LC25000/colon_aca/colonca4897.jpeg,y
125,./LC25000/colon_aca/colonca583.jpeg,./LC25000/colon_aca/colonca225.jpeg,y
125,./LC25000/colon_aca/colonca583.jpeg,./LC25000/colon_aca/colonca1113.jpeg,y
125,./LC25000/colon_aca/colonca583.jpeg,./LC25000/colon_aca/colonca1407.jpeg,y
125,./LC25000/colon_aca/colonca583.jpeg,./LC25000/colon_aca/colonca2895.jpeg,y
125,./LC25000/colon_aca/colonca583.jpeg,./LC25000/colon_aca/colonca1951.jpeg,y
125,./LC25000/colon_aca/colonca583.jpeg,./LC25000/colon_aca/colonca3718.jpeg,y
125,./LC25000/colon_aca/colonca583.jpeg,./LC25000/colon_aca/colonca4476.jpeg,y
125,./LC25000/colon_aca/colonca583.jpeg,./LC25000/colon_aca/colonca3131.jpeg,y
125,./LC25000/colon_aca/colonca583.jpeg,./LC25000/colon_aca/colonca4896.jpeg,y
125,./LC25000/colon_aca/colonca583.jpeg,./LC25000/colon_aca/colonca638.jpeg,y
125,./LC25000/colon_aca/colonca583.jpeg,./LC25000/colon_aca/colonca3717.jpeg,y
125,./LC25000/colon_aca/colonca583.jpeg,./LC25000/colon_aca/colonca2300.jpeg,y
125,./LC25000/colon_aca/colonca583.jpeg,./LC25000/colon_aca/colonca2479.jpeg,y
125,./LC25000/colon_aca/colonca583.jpeg,./LC25000/colon_aca/colonca3243.jpeg,y
125,./LC25000/colon_aca/colonca583.jpeg,./LC25000/colon_aca/colonca3955.jpeg,y
125,./LC25000/colon_aca/colonca583.jpeg,./LC25000/colon_aca/colonca2129.jpeg,y
126,./LC25000/colon_aca/colonca3517.jpeg,./LC25000/colon_aca/colonca3396.jpeg,y
126,./LC25000/colon_aca/colonca3517.jpeg,./LC25000/colon_aca/colonca2163.jpeg,y
126,./LC25000/colon_aca/colonca3517.jpeg,./LC25000/colon_aca/colonca496.jpeg,y
126,./LC25000/colon_aca/colonca3517.jpeg,./LC25000/colon_aca/colonca3046.jpeg,y
126,./LC25000/colon_aca/colonca3517.jpeg,./LC25000/colon_aca/colonca4050.jpeg,y
126,./LC25000/colon_aca/colonca3517.jpeg,./LC25000/colon_aca/colonca28.jpeg,y
126,./LC25000/colon_aca/colonca3517.jpeg,./LC25000/colon_aca/colonca3931.jpeg,y
126,./LC25000/colon_aca/colonca3517.jpeg,./LC25000/colon_aca/colonca4747.jpeg,y
126,./LC25000/colon_aca/colonca3517.jpeg,./LC25000/colon_aca/colonca3457.jpeg,y
126,./LC25000/colon_aca/colonca3517.jpeg,./LC25000/colon_aca/colonca2926.jpeg,y
126,./LC25000/colon_aca/colonca3517.jpeg,./LC25000/colon_aca/colonca1562.jpeg,y
126,./LC25000/colon_aca/colonca3517.jpeg,./LC25000/colon_aca/colonca29.jpeg,y
126,./LC25000/colon_aca/colonca3517.jpeg,./LC25000/colon_aca/colonca4395.jpeg,y
126,./LC25000/colon_aca/colonca3517.jpeg,./LC25000/colon_aca/colonca4051.jpeg,y
126,./LC25000/colon_aca/colonca3517.jpeg,./LC25000/colon_aca/colonca617.jpeg,y
127,./LC25000/colon_aca/colonca657.jpeg,./LC25000/colon_aca/colonca1488.jpeg,y
127,./LC25000/colon_aca/colonca657.jpeg,./LC25000/colon_aca/colonca4795.jpeg,y
127,./LC25000/colon_aca/colonca657.jpeg,./LC25000/colon_aca/colonca64.jpeg,y
127,./LC25000/colon_aca/colonca657.jpeg,./LC25000/colon_aca/colonca3149.jpeg,y
127,./LC25000/colon_aca/colonca657.jpeg,./LC25000/colon_aca/colonca2797.jpeg,y
127,./LC25000/colon_aca/colonca657.jpeg,./LC25000/colon_aca/colonca3378.jpeg,y
127,./LC25000/colon_aca/colonca657.jpeg,./LC25000/colon_aca/colonca724.jpeg,y
127,./LC25000/colon_aca/colonca657.jpeg,./LC25000/colon_aca/colonca1366.jpeg,y
127,./LC25000/colon_aca/colonca657.jpeg,./LC25000/colon_aca/colonca4439.jpeg,y
127,./LC25000/colon_aca/colonca657.jpeg,./LC25000/colon_aca/colonca4492.jpeg,y
127,./LC25000/colon_aca/colonca657.jpeg,./LC25000/colon_aca/colonca366.jpeg,y
127,./LC25000/colon_aca/colonca657.jpeg,./LC25000/colon_aca/colonca423.jpeg,y
127,./LC25000/colon_aca/colonca657.jpeg,./LC25000/colon_aca/colonca479.jpeg,y
127,./LC25000/colon_aca/colonca657.jpeg,./LC25000/colon_aca/colonca2438.jpeg,y
127,./LC25000/colon_aca/colonca657.jpeg,./LC25000/colon_aca/colonca3499.jpeg,y
127,./LC25000/colon_aca/colonca657.jpeg,./LC25000/colon_aca/colonca1019.jpeg,y
127,./LC25000/colon_aca/colonca657.jpeg,./LC25000/colon_aca/colonca3148.jpeg,y
127,./LC25000/colon_aca/colonca657.jpeg,./LC25000/colon_aca/colonca2086.jpeg,y
128,./LC25000/colon_aca/colonca4836.jpeg,./LC25000/colon_aca/colonca4419.jpeg,y
128,./LC25000/colon_aca/colonca4836.jpeg,./LC25000/colon_aca/colonca3608.jpeg,y
128,./LC25000/colon_aca/colonca4836.jpeg,./LC25000/colon_aca/colonca880.jpeg,y
128,./LC25000/colon_aca/colonca4836.jpeg,./LC25000/colon_aca/colonca4018.jpeg,y
128,./LC25000/colon_aca/colonca4836.jpeg,./LC25000/colon_aca/colonca3482.jpeg,y
128,./LC25000/colon_aca/colonca4836.jpeg,./LC25000/colon_aca/colonca526.jpeg,y
128,./LC25000/colon_aca/colonca4836.jpeg,./LC25000/colon_aca/colonca2780.jpeg,y
128,./LC25000/colon_aca/colonca4836.jpeg,./LC25000/colon_aca/colonca3607.jpeg,y
128,./LC25000/colon_aca/colonca4836.jpeg,./LC25000/colon_aca/colonca2367.jpeg,y
128,./LC25000/colon_aca/colonca4836.jpeg,./LC25000/colon_aca/colonca3774.jpeg,y
128,./LC25000/colon_aca/colonca4836.jpeg,./LC25000/colon_aca/colonca3295.jpeg,y
128,./LC25000/colon_aca/colonca4836.jpeg,./LC25000/colon_aca/colonca4949.jpeg,y
128,./LC25000/colon_aca/colonca4836.jpeg,./LC25000/colon_aca/colonca1300.jpeg,y
128,./LC25000/colon_aca/colonca4836.jpeg,./LC25000/colon_aca/colonca1952.jpeg,y
128,./LC25000/colon_aca/colonca4836.jpeg,./LC25000/colon_aca/colonca2480.jpeg,y
128,./LC25000/colon_aca/colonca4836.jpeg,./LC25000/colon_aca/colonca1116.jpeg,y
128,./LC25000/colon_aca/colonca4836.jpeg,./LC25000/colon_aca/colonca3483.jpeg,y
128,./LC25000/colon_aca/colonca4836.jpeg,./LC25000/colon_aca/colonca3294.jpeg,y
128,./LC25000/colon_aca/colonca4836.jpeg,./LC25000/colon_aca/colonca881.jpeg,y
128,./LC25000/colon_aca/colonca4836.jpeg,./LC25000/colon_aca/colonca4776.jpeg,y
129,./LC25000/colon_aca/colonca3309.jpeg,./LC25000/colon_aca/colonca4787.jpeg,y
129,./LC25000/colon_aca/colonca3309.jpeg,./LC25000/colon_aca/colonca1534.jpeg,y
129,./LC25000/colon_aca/colonca3309.jpeg,./LC25000/colon_aca/colonca716.jpeg,y
129,./LC25000/colon_aca/colonca3309.jpeg,./LC25000/colon_aca/colonca1897.jpeg,y
129,./LC25000/colon_aca/colonca3309.jpeg,./LC25000/colon_aca/colonca2849.jpeg,y
129,./LC25000/colon_aca/colonca3309.jpeg,./LC25000/colon_aca/colonca715.jpeg,y
129,./LC25000/colon_aca/colonca3309.jpeg,./LC25000/colon_aca/colonca598.jpeg,y
129,./LC25000/colon_aca/colonca3309.jpeg,./LC25000/colon_aca/colonca1123.jpeg,y
129,./LC25000/colon_aca/colonca3309.jpeg,./LC25000/colon_aca/colonca3728.jpeg,y
129,./LC25000/colon_aca/colonca3309.jpeg,./LC25000/colon_aca/colonca1665.jpeg,y
129,./LC25000/colon_aca/colonca3309.jpeg,./LC25000/colon_aca/colonca3783.jpeg,y
129,./LC25000/colon_aca/colonca3309.jpeg,./LC25000/colon_aca/colonca3019.jpeg,y
129,./LC25000/colon_aca/colonca3309.jpeg,./LC25000/colon_aca/colonca4137.jpeg,y
129,./LC25000/colon_aca/colonca3309.jpeg,./LC25000/colon_aca/colonca4727.jpeg,y
129,./LC25000/colon_aca/colonca3309.jpeg,./LC25000/colon_aca/colonca3729.jpeg,y
129,./LC25000/colon_aca/colonca3309.jpeg,./LC25000/colon_aca/colonca4726.jpeg,y
129,./LC25000/colon_aca/colonca3309.jpeg,./LC25000/colon_aca/colonca1015.jpeg,y
129,./LC25000/colon_aca/colonca3309.jpeg,./LC25000/colon_aca/colonca296.jpeg,y
129,./LC25000/colon_aca/colonca3309.jpeg,./LC25000/colon_aca/colonca1533.jpeg,y
129,./LC25000/colon_aca/colonca3309.jpeg,./LC25000/colon_aca/colonca2251.jpeg,y
129,./LC25000/colon_aca/colonca3309.jpeg,./LC25000/colon_aca/colonca3430.jpeg,y
129,./LC25000/colon_aca/colonca3309.jpeg,./LC25000/colon_aca/colonca4322.jpeg,y
130,./LC25000/colon_aca/colonca2928.jpeg,./LC25000/colon_aca/colonca4290.jpeg,y
130,./LC25000/colon_aca/colonca2928.jpeg,./LC25000/colon_aca/colonca2875.jpeg,y
130,./LC25000/colon_aca/colonca2928.jpeg,./LC25000/colon_aca/colonca3991.jpeg,y
130,./LC25000/colon_aca/colonca2928.jpeg,./LC25000/colon_aca/colonca2223.jpeg,y
130,./LC25000/colon_aca/colonca2928.jpeg,./LC25000/colon_aca/colonca1567.jpeg,y
130,./LC25000/colon_aca/colonca2928.jpeg,./LC25000/colon_aca/colonca4465.jpeg,y
130,./LC25000/colon_aca/colonca2928.jpeg,./LC25000/colon_aca/colonca142.jpeg,y
130,./LC25000/colon_aca/colonca2928.jpeg,./LC25000/colon_aca/colonca3276.jpeg,y
130,./LC25000/colon_aca/colonca2928.jpeg,./LC25000/colon_aca/colonca436.jpeg,y
130,./LC25000/colon_aca/colonca2928.jpeg,./LC25000/colon_aca/colonca499.jpeg,y
130,./LC25000/colon_aca/colonca2928.jpeg,./LC25000/colon_aca/colonca3107.jpeg,y
130,./LC25000/colon_aca/colonca2928.jpeg,./LC25000/colon_aca/colonca4511.jpeg,y
130,./LC25000/colon_aca/colonca2928.jpeg,./LC25000/colon_aca/colonca1637.jpeg,y
130,./LC25000/colon_aca/colonca2928.jpeg,./LC25000/colon_aca/colonca4810.jpeg,y
130,./LC25000/colon_aca/colonca2928.jpeg,./LC25000/colon_aca/colonca2930.jpeg,y
130,./LC25000/colon_aca/colonca2928.jpeg,./LC25000/colon_aca/colonca2929.jpeg,y
131,./LC25000/colon_aca/colonca2024.jpeg,./LC25000/colon_aca/colonca2434.jpeg,y
131,./LC25000/colon_aca/colonca2024.jpeg,./LC25000/colon_aca/colonca3785.jpeg,y
131,./LC25000/colon_aca/colonca2024.jpeg,./LC25000/colon_aca/colonca298.jpeg,y
131,./LC25000/colon_aca/colonca2024.jpeg,./LC25000/colon_aca/colonca948.jpeg,y
131,./LC25000/colon_aca/colonca2024.jpeg,./LC25000/colon_aca/colonca1479.jpeg,y
131,./LC25000/colon_aca/colonca2024.jpeg,./LC25000/colon_aca/colonca1422.jpeg,y
131,./LC25000/colon_aca/colonca2024.jpeg,./LC25000/colon_aca/colonca3969.jpeg,y
131,./LC25000/colon_aca/colonca2024.jpeg,./LC25000/colon_aca/colonca3556.jpeg,y
131,./LC25000/colon_aca/colonca2024.jpeg,./LC25000/colon_aca/colonca241.jpeg,y
131,./LC25000/colon_aca/colonca2024.jpeg,./LC25000/colon_aca/colonca2375.jpeg,y
131,./LC25000/colon_aca/colonca2024.jpeg,./LC25000/colon_aca/colonca894.jpeg,y
131,./LC25000/colon_aca/colonca2024.jpeg,./LC25000/colon_aca/colonca893.jpeg,y
131,./LC25000/colon_aca/colonca2024.jpeg,./LC25000/colon_aca/colonca4905.jpeg,y
131,./LC25000/colon_aca/colonca2024.jpeg,./LC25000/colon_aca/colonca180.jpeg,y
131,./LC25000/colon_aca/colonca2024.jpeg,./LC25000/colon_aca/colonca837.jpeg,y
131,./LC25000/colon_aca/colonca2024.jpeg,./LC25000/colon_aca/colonca4904.jpeg,y
131,./LC25000/colon_aca/colonca2024.jpeg,./LC25000/colon_aca/colonca3084.jpeg,y
131,./LC25000/colon_aca/colonca2024.jpeg,./LC25000/colon_aca/colonca1194.jpeg,y
131,./LC25000/colon_aca/colonca2024.jpeg,./LC25000/colon_aca/colonca4964.jpeg,y
131,./LC25000/colon_aca/colonca2024.jpeg,./LC25000/colon_aca/colonca3314.jpeg,y
132,./LC25000/colon_aca/colonca2279.jpeg,./LC25000/colon_aca/colonca2763.jpeg,y
132,./LC25000/colon_aca/colonca2279.jpeg,./LC25000/colon_aca/colonca1763.jpeg,y
132,./LC25000/colon_aca/colonca2279.jpeg,./LC25000/colon_aca/colonca760.jpeg,y
132,./LC25000/colon_aca/colonca2279.jpeg,./LC25000/colon_aca/colonca3941.jpeg,y
132,./LC25000/colon_aca/colonca2279.jpeg,./LC25000/colon_aca/colonca4875.jpeg,y
132,./LC25000/colon_aca/colonca2279.jpeg,./LC25000/colon_aca/colonca2346.jpeg,y
132,./LC25000/colon_aca/colonca2279.jpeg,./LC25000/colon_aca/colonca4876.jpeg,y
132,./LC25000/colon_aca/colonca2279.jpeg,./LC25000/colon_aca/colonca2707.jpeg,y
132,./LC25000/colon_aca/colonca2279.jpeg,./LC25000/colon_aca/colonca3820.jpeg,y
132,./LC25000/colon_aca/colonca2279.jpeg,./LC25000/colon_aca/colonca2528.jpeg,y
132,./LC25000/colon_aca/colonca2279.jpeg,./LC25000/colon_aca/colonca1813.jpeg,y
132,./LC25000/colon_aca/colonca2279.jpeg,./LC25000/colon_aca/colonca4637.jpeg,y
132,./LC25000/colon_aca/colonca2279.jpeg,./LC25000/colon_aca/colonca3469.jpeg,y
132,./LC25000/colon_aca/colonca2279.jpeg,./LC25000/colon_aca/colonca572.jpeg,y
132,./LC25000/colon_aca/colonca2279.jpeg,./LC25000/colon_aca/colonca269.jpeg,y
132,./LC25000/colon_aca/colonca2279.jpeg,./LC25000/colon_aca/colonca687.jpeg,y
133,./LC25000/colon_aca/colonca997.jpeg,./LC25000/colon_aca/colonca4714.jpeg,y
133,./LC25000/colon_aca/colonca997.jpeg,./LC25000/colon_aca/colonca2240.jpeg,y
133,./LC25000/colon_aca/colonca997.jpeg,./LC25000/colon_aca/colonca525.jpeg,y
133,./LC25000/colon_aca/colonca997.jpeg,./LC25000/colon_aca/colonca1825.jpeg,y
133,./LC25000/colon_aca/colonca997.jpeg,./LC25000/colon_aca/colonca1713.jpeg,y
133,./LC25000/colon_aca/colonca997.jpeg,./LC25000/colon_aca/colonca1467.jpeg,y
133,./LC25000/colon_aca/colonca997.jpeg,./LC25000/colon_aca/colonca4715.jpeg,y
133,./LC25000/colon_aca/colonca997.jpeg,./LC25000/colon_aca/colonca1114.jpeg,y
133,./LC25000/colon_aca/colonca997.jpeg,./LC25000/colon_aca/colonca998.jpeg,y
133,./LC25000/colon_aca/colonca997.jpeg,./LC25000/colon_aca/colonca4363.jpeg,y
133,./LC25000/colon_aca/colonca997.jpeg,./LC25000/colon_aca/colonca2840.jpeg,y
133,./LC25000/colon_aca/colonca997.jpeg,./LC25000/colon_aca/colonca1468.jpeg,y
133,./LC25000/colon_aca/colonca997.jpeg,./LC25000/colon_aca/colonca4313.jpeg,y
133,./LC25000/colon_aca/colonca997.jpeg,./LC25000/colon_aca/colonca3956.jpeg,y
133,./LC25000/colon_aca/colonca997.jpeg,./LC25000/colon_aca/colonca1115.jpeg,y
133,./LC25000/colon_aca/colonca997.jpeg,./LC25000/colon_aca/colonca1520.jpeg,y
133,./LC25000/colon_aca/colonca997.jpeg,./LC25000/colon_aca/colonca459.jpeg,y
133,./LC25000/colon_aca/colonca997.jpeg,./LC25000/colon_aca/colonca3957.jpeg,y
133,./LC25000/colon_aca/colonca997.jpeg,./LC25000/colon_aca/colonca3832.jpeg,y
133,./LC25000/colon_aca/colonca997.jpeg,./LC25000/colon_aca/colonca4075.jpeg,y
133,./LC25000/colon_aca/colonca997.jpeg,./LC25000/colon_aca/colonca2239.jpeg,y
133,./LC25000/colon_aca/colonca997.jpeg,./LC25000/colon_aca/colonca879.jpeg,y
133,./LC25000/colon_aca/colonca997.jpeg,./LC25000/colon_aca/colonca4542.jpeg,y
133,./LC25000/colon_aca/colonca997.jpeg,./LC25000/colon_aca/colonca3481.jpeg,y
133,./LC25000/colon_aca/colonca997.jpeg,./LC25000/colon_aca/colonca1408.jpeg,y
134,./LC25000/colon_aca/colonca2949.jpeg,./LC25000/colon_aca/colonca3013.jpeg,y
134,./LC25000/colon_aca/colonca2949.jpeg,./LC25000/colon_aca/colonca2724.jpeg,y
134,./LC25000/colon_aca/colonca2949.jpeg,./LC25000/colon_aca/colonca708.jpeg,y
134,./LC25000/colon_aca/colonca2949.jpeg,./LC25000/colon_aca/colonca3426.jpeg,y
134,./LC25000/colon_aca/colonca2949.jpeg,./LC25000/colon_aca/colonca2370.jpeg,y
134,./LC25000/colon_aca/colonca2949.jpeg,./LC25000/colon_aca/colonca4953.jpeg,y
134,./LC25000/colon_aca/colonca2949.jpeg,./LC25000/colon_aca/colonca1352.jpeg,y
134,./LC25000/colon_aca/colonca2949.jpeg,./LC25000/colon_aca/colonca589.jpeg,y
134,./LC25000/colon_aca/colonca2949.jpeg,./LC25000/colon_aca/colonca2484.jpeg,y
134,./LC25000/colon_aca/colonca2949.jpeg,./LC25000/colon_aca/colonca2182.jpeg,y
134,./LC25000/colon_aca/colonca2949.jpeg,./LC25000/colon_aca/colonca2135.jpeg,y
134,./LC25000/colon_aca/colonca2949.jpeg,./LC25000/colon_aca/colonca1523.jpeg,y
134,./LC25000/colon_aca/colonca2949.jpeg,./LC25000/colon_aca/colonca4843.jpeg,y
134,./LC25000/colon_aca/colonca2949.jpeg,./LC25000/colon_aca/colonca3721.jpeg,y
134,./LC25000/colon_aca/colonca2949.jpeg,./LC25000/colon_aca/colonca4025.jpeg,y
134,./LC25000/colon_aca/colonca2949.jpeg,./LC25000/colon_aca/colonca4127.jpeg,y
134,./LC25000/colon_aca/colonca2949.jpeg,./LC25000/colon_aca/colonca4424.jpeg,y
134,./LC25000/colon_aca/colonca2949.jpeg,./LC25000/colon_aca/colonca590.jpeg,y
134,./LC25000/colon_aca/colonca2949.jpeg,./LC25000/colon_aca/colonca3960.jpeg,y
134,./LC25000/colon_aca/colonca2949.jpeg,./LC25000/colon_aca/colonca231.jpeg,y
134,./LC25000/colon_aca/colonca2949.jpeg,./LC25000/colon_aca/colonca1184.jpeg,y
135,./LC25000/colon_aca/colonca723.jpeg,./LC25000/colon_aca/colonca4327.jpeg,y
135,./LC25000/colon_aca/colonca723.jpeg,./LC25000/colon_aca/colonca307.jpeg,y
135,./LC25000/colon_aca/colonca723.jpeg,./LC25000/colon_aca/colonca1614.jpeg,y
135,./LC25000/colon_aca/colonca723.jpeg,./LC25000/colon_aca/colonca1253.jpeg,y
135,./LC25000/colon_aca/colonca723.jpeg,./LC25000/colon_aca/colonca4612.jpeg,y
135,./LC25000/colon_aca/colonca723.jpeg,./LC25000/colon_aca/colonca656.jpeg,y
135,./LC25000/colon_aca/colonca723.jpeg,./LC25000/colon_aca/colonca4671.jpeg,y
135,./LC25000/colon_aca/colonca723.jpeg,./LC25000/colon_aca/colonca1252.jpeg,y
135,./LC25000/colon_aca/colonca723.jpeg,./LC25000/colon_aca/colonca2558.jpeg,y
135,./LC25000/colon_aca/colonca723.jpeg,./LC25000/colon_aca/colonca3618.jpeg,y
135,./LC25000/colon_aca/colonca723.jpeg,./LC25000/colon_aca/colonca3147.jpeg,y
135,./LC25000/colon_aca/colonca723.jpeg,./LC25000/colon_aca/colonca2609.jpeg,y
135,./LC25000/colon_aca/colonca723.jpeg,./LC25000/colon_aca/colonca3321.jpeg,y
135,./LC25000/colon_aca/colonca723.jpeg,./LC25000/colon_aca/colonca3089.jpeg,y
135,./LC25000/colon_aca/colonca723.jpeg,./LC25000/colon_aca/colonca3789.jpeg,y
135,./LC25000/colon_aca/colonca723.jpeg,./LC25000/colon_aca/colonca1845.jpeg,y
135,./LC25000/colon_aca/colonca723.jpeg,./LC25000/colon_aca/colonca4261.jpeg,y
135,./LC25000/colon_aca/colonca723.jpeg,./LC25000/colon_aca/colonca3377.jpeg,y
135,./LC25000/colon_aca/colonca723.jpeg,./LC25000/colon_aca/colonca3262.jpeg,y
135,./LC25000/colon_aca/colonca723.jpeg,./LC25000/colon_aca/colonca4377.jpeg,y
135,./LC25000/colon_aca/colonca723.jpeg,./LC25000/colon_aca/colonca4673.jpeg,y
135,./LC25000/colon_aca/colonca723.jpeg,./LC25000/colon_aca/colonca3617.jpeg,y
135,./LC25000/colon_aca/colonca723.jpeg,./LC25000/colon_aca/colonca1545.jpeg,y
135,./LC25000/colon_aca/colonca723.jpeg,./LC25000/colon_aca/colonca2149.jpeg,y
135,./LC25000/colon_aca/colonca723.jpeg,./LC25000/colon_aca/colonca4672.jpeg,y
136,./LC25000/colon_aca/colonca3745.jpeg,./LC25000/colon_aca/colonca2561.jpeg,y
136,./LC25000/colon_aca/colonca3745.jpeg,./LC25000/colon_aca/colonca4386.jpeg,y
136,./LC25000/colon_aca/colonca3745.jpeg,./LC25000/colon_aca/colonca1321.jpeg,y
136,./LC25000/colon_aca/colonca3745.jpeg,./LC25000/colon_aca/colonca4037.jpeg,y
136,./LC25000/colon_aca/colonca3745.jpeg,./LC25000/colon_aca/colonca3800.jpeg,y
136,./LC25000/colon_aca/colonca3745.jpeg,./LC25000/colon_aca/colonca905.jpeg,y
136,./LC25000/colon_aca/colonca3745.jpeg,./LC25000/colon_aca/colonca75.jpeg,y
136,./LC25000/colon_aca/colonca3745.jpeg,./LC25000/colon_aca/colonca1080.jpeg,y
136,./LC25000/colon_aca/colonca3745.jpeg,./LC25000/colon_aca/colonca3744.jpeg,y
136,./LC25000/colon_aca/colonca3745.jpeg,./LC25000/colon_aca/colonca3330.jpeg,y
